person_id,video_id,segment_type,end_frame_id,end_timestamp_sec,label
13,face13,drowsy,109,3.6626344086021505,1
13,face13,drowsy,2639,88.6760752688172,1
3,face3,drowsy,3879,130.34274193548387,1
13,face13,safe,349,11.727150537634408,0
13,face13,safe,804,27.016129032258064,0
2,face2,safe,734,24.663978494623656,0
7,face7,drowsy,2784,93.5483870967742,1
3,face3,drowsy,2649,89.01209677419354,1
3,face3,safe,826,27.75537634408602,0
6,face6,safe,1343,45.12768817204301,0
7,face7,drowsy,1369,46.001344086021504,1
4,face4,safe,880,29.569892473118276,0
4,face4,drowsy,3549,119.25403225806453,1
7,face7,drowsy,2649,89.01209677419354,1
4,face4,drowsy,729,24.495967741935484,1
15,face15,safe,269,9.038978494623656,0
15,face15,safe,429,14.41532258064516,0
13,face13,drowsy,3399,114.21370967741936,1
9,face9,safe,699,23.487903225806452,0
2,face2,safe,94,3.158602150537634,0
3,face3,safe,496,16.666666666666664,0
3,face3,drowsy,554,18.61559139784946,1
15,face15,drowsy,259,8.702956989247312,1
15,face15,drowsy,3014,101.2768817204301,1
3,face3,drowsy,1344,45.16129032258064,1
6,face6,drowsy,844,28.36021505376344,1
6,face6,drowsy,3139,105.4771505376344,1
2,face2,drowsy,2594,87.16397849462365,1
15,face15,safe,739,24.831989247311828,0
5,face5,drowsy,3974,133.53494623655914,1
7,face7,drowsy,164,5.510752688172043,1
15,face15,drowsy,1779,59.77822580645161,1
4,face4,drowsy,2719,91.36424731182797,1
13,face13,safe,879,29.536290322580644,0
6,face6,drowsy,3204,107.66129032258064,1
6,face6,drowsy,2364,79.43548387096774,1
2,face2,drowsy,2899,97.41263440860214,1
15,face15,safe,154,5.174731182795699,0
7,face7,drowsy,1784,59.946236559139784,1
9,face9,drowsy,624,20.96774193548387,1
4,face4,drowsy,1664,55.913978494623656,1
2,face2,drowsy,3624,121.77419354838707,1
15,face15,drowsy,1014,34.07258064516129,1
3,face3,safe,841,28.259408602150536,0
5,face5,drowsy,3524,118.41397849462363,1
7,face7,safe,186,6.25,0
5,face5,safe,179,6.014784946236559,0
4,face4,drowsy,239,8.030913978494624,1
9,face9,drowsy,4089,137.3991935483871,1
13,face13,drowsy,759,25.504032258064516,1
13,face13,drowsy,284,9.543010752688172,1
6,face6,safe,968,32.526881720430104,0
5,face5,safe,374,12.567204301075268,0
2,face2,drowsy,3479,116.9018817204301,1
3,face3,drowsy,1714,57.594086021505376,1
2,face2,drowsy,4404,147.98387096774192,1
15,face15,safe,189,6.350806451612903,0
2,face2,safe,74,2.486559139784946,0
2,face2,safe,919,30.88037634408602,0
7,face7,drowsy,1659,55.74596774193548,1
5,face5,safe,624,20.96774193548387,0
13,face13,safe,409,13.743279569892472,0
7,face7,safe,616,20.698924731182796,0
13,face13,drowsy,3084,103.62903225806453,1
4,face4,safe,495,16.633064516129032,0
2,face2,safe,824,27.688172043010752,0
6,face6,safe,1013,34.038978494623656,0
7,face7,drowsy,224,7.526881720430107,1
9,face9,drowsy,2644,88.84408602150538,1
6,face6,drowsy,1484,49.86559139784946,1
2,face2,drowsy,279,9.375,1
4,face4,drowsy,1739,58.43413978494623,1
13,face13,drowsy,1329,44.65725806451613,1
2,face2,safe,499,16.767473118279568,0
5,face5,safe,104,3.4946236559139785,0
4,face4,drowsy,1179,39.61693548387097,1
7,face7,drowsy,1044,35.08064516129032,1
15,face15,safe,659,22.143817204301072,0
9,face9,drowsy,2539,85.31586021505376,1
2,face2,drowsy,1254,42.137096774193544,1
3,face3,safe,421,14.146505376344086,0
13,face13,drowsy,869,29.2002688172043,1
13,face13,safe,1009,33.90456989247312,0
7,face7,safe,531,17.84274193548387,0
13,face13,safe,259,8.702956989247312,0
15,face15,safe,1134,38.104838709677416,0
9,face9,drowsy,769,25.84005376344086,1
2,face2,drowsy,2779,93.38037634408602,1
5,face5,drowsy,754,25.336021505376344,1
3,face3,drowsy,744,25.0,1
4,face4,drowsy,3304,111.02150537634408,1
13,face13,safe,464,15.591397849462364,0
13,face13,drowsy,199,6.686827956989247,1
15,face15,drowsy,969,32.560483870967744,1
13,face13,safe,444,14.919354838709676,0
6,face6,drowsy,1154,38.776881720430104,1
6,face6,drowsy,659,22.143817204301072,1
5,face5,drowsy,1894,63.64247311827957,1
6,face6,safe,361,12.13037634408602,0
13,face13,drowsy,924,31.048387096774192,1
2,face2,drowsy,1529,51.37768817204301,1
4,face4,safe,335,11.256720430107526,0
13,face13,drowsy,2604,87.5,1
9,face9,safe,449,15.087365591397848,0
9,face9,safe,89,2.990591397849462,0
13,face13,drowsy,2159,72.54704301075269,1
9,face9,safe,114,3.8306451612903225,0
6,face6,safe,698,23.454301075268816,0
6,face6,safe,261,8.77016129032258,0
15,face15,safe,669,22.47983870967742,0
7,face7,safe,581,19.522849462365592,0
2,face2,drowsy,2304,77.41935483870968,1
13,face13,drowsy,1169,39.280913978494624,1
15,face15,drowsy,3084,103.62903225806453,1
13,face13,drowsy,1224,41.12903225806451,1
9,face9,safe,129,4.334677419354838,0
3,face3,drowsy,1969,66.16263440860214,1
4,face4,drowsy,1549,52.049731182795696,1
5,face5,drowsy,2129,71.53897849462365,1
13,face13,safe,964,32.39247311827957,0
2,face2,safe,489,16.431451612903224,0
2,face2,drowsy,1109,37.26478494623656,1
3,face3,drowsy,2309,77.58736559139784,1
7,face7,drowsy,4216,141.66666666666666,1
4,face4,drowsy,1189,39.95295698924731,1
5,face5,drowsy,1114,37.43279569892473,1
7,face7,drowsy,1259,42.30510752688172,1
15,face15,drowsy,1804,60.61827956989247,1
3,face3,drowsy,2944,98.9247311827957,1
2,face2,safe,859,28.864247311827956,0
2,face2,drowsy,1149,38.608870967741936,1
7,face7,drowsy,639,21.471774193548384,1
7,face7,drowsy,3944,132.5268817204301,1
7,face7,drowsy,1789,60.11424731182795,1
6,face6,safe,673,22.614247311827956,0
4,face4,drowsy,4159,139.7513440860215,1
13,face13,safe,319,10.719086021505376,0
3,face3,safe,116,3.897849462365591,0
9,face9,drowsy,4189,140.75940860215053,1
2,face2,safe,714,23.991935483870968,0
5,face5,drowsy,2344,78.76344086021506,1
13,face13,drowsy,3529,118.58198924731182,1
3,face3,drowsy,1844,61.96236559139785,1
2,face2,safe,619,20.799731182795696,0
2,face2,safe,539,18.111559139784944,0
6,face6,safe,688,23.118279569892472,0
3,face3,safe,676,22.71505376344086,0
3,face3,safe,691,23.219086021505376,0
5,face5,safe,499,16.767473118279568,0
7,face7,drowsy,2494,83.80376344086021,1
3,face3,drowsy,2069,69.52284946236558,1
6,face6,safe,311,10.4502688172043,0
15,face15,safe,274,9.206989247311828,0
4,face4,safe,645,21.673387096774192,0
13,face13,drowsy,644,21.639784946236556,1
9,face9,safe,749,25.168010752688172,0
15,face15,drowsy,1424,47.84946236559139,1
5,face5,drowsy,1409,47.34543010752688,1
2,face2,safe,654,21.9758064516129,0
5,face5,safe,364,12.231182795698924,0
15,face15,drowsy,3419,114.88575268817203,1
6,face6,drowsy,1429,48.01747311827957,1
13,face13,safe,1179,39.61693548387097,0
6,face6,drowsy,804,27.016129032258064,1
2,face2,drowsy,2769,93.04435483870968,1
13,face13,safe,339,11.391129032258064,0
6,face6,drowsy,3914,131.51881720430106,1
15,face15,safe,1099,36.928763440860216,0
6,face6,safe,301,10.114247311827956,0
6,face6,safe,1198,40.25537634408602,0
5,face5,drowsy,2474,83.13172043010752,1
9,face9,drowsy,319,10.719086021505376,1
2,face2,drowsy,1039,34.91263440860215,1
9,face9,safe,144,4.838709677419355,0
15,face15,safe,244,8.198924731182796,0
5,face5,safe,709,23.823924731182796,0
5,face5,safe,279,9.375,0
15,face15,safe,1199,40.288978494623656,0
13,face13,safe,724,24.327956989247312,0
13,face13,safe,529,17.7755376344086,0
7,face7,drowsy,4451,149.56317204301075,1
5,face5,drowsy,2014,67.6747311827957,1
13,face13,drowsy,2394,80.44354838709677,1
3,face3,drowsy,1299,43.649193548387096,1
2,face2,drowsy,4409,148.1518817204301,1
6,face6,safe,798,26.814516129032256,0
6,face6,drowsy,2604,87.5,1
6,face6,safe,1208,40.59139784946236,0
4,face4,safe,410,13.776881720430106,0
13,face13,drowsy,514,17.271505376344084,1
2,face2,safe,329,11.05510752688172,0
9,face9,drowsy,1304,43.817204301075265,1
13,face13,safe,894,30.04032258064516,0
7,face7,drowsy,1194,40.12096774193548,1
13,face13,safe,994,33.4005376344086,0
2,face2,safe,274,9.206989247311828,0
7,face7,drowsy,104,3.4946236559139785,1
3,face3,safe,801,26.91532258064516,0
9,face9,drowsy,3504,117.74193548387096,1
6,face6,safe,236,7.93010752688172,0
13,face13,safe,1104,37.096774193548384,0
15,face15,drowsy,2264,76.0752688172043,1
9,face9,safe,139,4.670698924731183,0
6,face6,safe,593,19.926075268817204,0
9,face9,safe,264,8.870967741935484,0
4,face4,safe,550,18.481182795698924,0
13,face13,drowsy,849,28.528225806451612,1
15,face15,safe,1324,44.48924731182795,0
6,face6,drowsy,3519,118.24596774193547,1
4,face4,drowsy,144,4.838709677419355,1
7,face7,drowsy,3289,110.51747311827955,1
3,face3,safe,601,20.19489247311828,0
3,face3,safe,266,8.938172043010752,0
15,face15,drowsy,679,22.815860215053764,1
13,face13,safe,1279,42.97715053763441,0
3,face3,safe,541,18.178763440860212,0
15,face15,safe,744,25.0,0
13,face13,safe,334,11.223118279569892,0
9,face9,safe,59,1.98252688172043,0
13,face13,safe,1119,37.600806451612904,0
6,face6,drowsy,2289,76.91532258064515,1
4,face4,safe,555,18.649193548387096,0
6,face6,safe,121,4.065860215053763,0
5,face5,drowsy,1629,54.73790322580645,1
6,face6,safe,1078,36.22311827956989,0
3,face3,drowsy,4074,136.89516129032256,1
3,face3,drowsy,1094,36.76075268817204,1
13,face13,drowsy,3289,110.51747311827955,1
6,face6,drowsy,2154,72.37903225806451,1
2,face2,drowsy,1694,56.92204301075269,1
5,face5,drowsy,1709,57.4260752688172,1
3,face3,safe,336,11.29032258064516,0
6,face6,drowsy,1474,49.52956989247311,1
13,face13,safe,959,32.22446236559139,0
4,face4,drowsy,1174,39.44892473118279,1
13,face13,drowsy,2984,100.26881720430109,1
4,face4,drowsy,3799,127.6545698924731,1
15,face15,drowsy,1004,33.736559139784944,1
3,face3,safe,556,18.682795698924732,0
3,face3,drowsy,2589,86.99596774193547,1
7,face7,drowsy,2004,67.33870967741935,1
13,face13,safe,149,5.006720430107527,0
2,face2,drowsy,649,21.80779569892473,1
4,face4,safe,860,28.89784946236559,0
13,face13,safe,159,5.342741935483871,0
5,face5,safe,314,10.551075268817204,0
4,face4,safe,690,23.18548387096774,0
15,face15,safe,919,30.88037634408602,0
4,face4,safe,800,26.881720430107524,0
2,face2,drowsy,3894,130.84677419354838,1
13,face13,drowsy,3509,117.90994623655914,1
9,face9,drowsy,1099,36.928763440860216,1
6,face6,safe,743,24.966397849462364,0
13,face13,drowsy,2029,68.17876344086021,1
9,face9,drowsy,4354,146.3037634408602,1
4,face4,drowsy,2064,69.35483870967741,1
5,face5,safe,389,13.071236559139784,0
5,face5,safe,559,18.783602150537632,0
5,face5,drowsy,534,17.943548387096772,1
13,face13,drowsy,149,5.006720430107527,1
3,face3,safe,431,14.48252688172043,0
6,face6,safe,271,9.106182795698924,0
2,face2,safe,309,10.383064516129032,0
5,face5,drowsy,2759,92.70833333333331,1
2,face2,safe,194,6.518817204301075,0
15,face15,drowsy,924,31.048387096774192,1
2,face2,safe,394,13.239247311827956,0
13,face13,safe,1034,34.744623655913976,0
3,face3,safe,291,9.778225806451612,0
6,face6,drowsy,814,27.352150537634408,1
15,face15,safe,1424,47.84946236559139,0
13,face13,drowsy,4064,136.55913978494624,1
3,face3,safe,631,21.202956989247312,0
5,face5,safe,584,19.623655913978492,0
15,face15,drowsy,1934,64.98655913978494,1
2,face2,safe,909,30.544354838709676,0
3,face3,drowsy,3124,104.97311827956987,1
2,face2,safe,314,10.551075268817204,0
7,face7,safe,151,5.073924731182795,0
9,face9,safe,549,18.44758064516129,0
15,face15,safe,1319,44.321236559139784,0
3,face3,drowsy,3639,122.2782258064516,1
3,face3,drowsy,1974,66.33064516129032,1
5,face5,drowsy,624,20.96774193548387,1
6,face6,drowsy,1934,64.98655913978494,1
5,face5,drowsy,2694,90.52419354838707,1
5,face5,drowsy,4219,141.76747311827955,1
7,face7,drowsy,2899,97.41263440860214,1
3,face3,drowsy,1339,44.99327956989247,1
15,face15,safe,1004,33.736559139784944,0
6,face6,safe,668,22.446236559139784,0
2,face2,drowsy,3259,109.50940860215051,1
6,face6,drowsy,1089,36.59274193548387,1
13,face13,drowsy,439,14.751344086021504,1
13,face13,safe,819,27.52016129032258,0
9,face9,drowsy,1654,55.57795698924731,1
6,face6,drowsy,594,19.959677419354836,1
15,face15,safe,1184,39.784946236559136,0
5,face5,drowsy,2284,76.74731182795699,1
5,face5,safe,494,16.599462365591396,0
15,face15,drowsy,1519,51.041666666666664,1
6,face6,drowsy,2989,100.43682795698923,1
6,face6,safe,1018,34.206989247311824,0
6,face6,safe,898,30.174731182795696,0
7,face7,drowsy,3724,125.13440860215051,1
5,face5,drowsy,219,7.358870967741935,1
13,face13,drowsy,3929,132.02284946236557,1
15,face15,safe,1349,45.329301075268816,0
9,face9,safe,414,13.911290322580644,0
7,face7,drowsy,4326,145.36290322580643,1
7,face7,safe,561,18.850806451612904,0
2,face2,drowsy,659,22.143817204301072,1
7,face7,safe,246,8.266129032258064,0
4,face4,safe,675,22.681451612903224,0
6,face6,safe,396,13.306451612903226,0
13,face13,drowsy,2049,68.8508064516129,1
4,face4,safe,765,25.70564516129032,0
6,face6,drowsy,1729,58.09811827956989,1
6,face6,safe,246,8.266129032258064,0
9,face9,drowsy,1414,47.51344086021505,1
6,face6,safe,1293,43.44758064516129,0
4,face4,safe,250,8.400537634408602,0
15,face15,safe,249,8.366935483870968,0
6,face6,safe,643,21.606182795698924,0
9,face9,safe,214,7.190860215053763,0
5,face5,safe,74,2.486559139784946,0
2,face2,safe,454,15.25537634408602,0
4,face4,safe,605,20.329301075268816,0
6,face6,safe,818,27.486559139784944,0
4,face4,drowsy,1539,51.71370967741935,1
9,face9,safe,769,25.84005376344086,0
3,face3,safe,341,11.458333333333332,0
6,face6,drowsy,4024,135.21505376344086,1
7,face7,drowsy,479,16.09543010752688,1
6,face6,drowsy,3464,116.39784946236558,1
5,face5,drowsy,4259,143.11155913978493,1
3,face3,drowsy,1124,37.76881720430107,1
15,face15,safe,859,28.864247311827956,0
9,face9,drowsy,1939,65.15456989247312,1
5,face5,safe,289,9.711021505376344,0
3,face3,drowsy,1204,40.456989247311824,1
13,face13,safe,424,14.247311827956988,0
2,face2,safe,89,2.990591397849462,0
15,face15,safe,1274,42.80913978494623,0
13,face13,safe,1184,39.784946236559136,0
7,face7,drowsy,3334,112.0295698924731,1
3,face3,safe,106,3.561827956989247,0
4,face4,safe,655,22.009408602150536,0
6,face6,drowsy,3264,109.6774193548387,1
3,face3,safe,816,27.419354838709676,0
9,face9,safe,759,25.504032258064516,0
13,face13,drowsy,3839,128.9986559139785,1
2,face2,safe,904,30.376344086021504,0
3,face3,drowsy,1449,48.689516129032256,1
7,face7,drowsy,3169,106.48521505376344,1
13,face13,safe,914,30.712365591397848,0
13,face13,safe,1134,38.104838709677416,0
6,face6,drowsy,2639,88.6760752688172,1
2,face2,safe,64,2.150537634408602,0
5,face5,drowsy,1924,64.6505376344086,1
3,face3,drowsy,1109,37.26478494623656,1
9,face9,drowsy,454,15.25537634408602,1
3,face3,safe,74,2.486559139784946,0
9,face9,safe,854,28.696236559139784,0
9,face9,safe,369,12.399193548387096,0
7,face7,drowsy,1779,59.77822580645161,1
2,face2,drowsy,1389,46.67338709677419,1
2,face2,drowsy,4309,144.79166666666666,1
4,face4,drowsy,4119,138.40725806451613,1
7,face7,drowsy,3024,101.61290322580643,1
7,face7,drowsy,2514,84.4758064516129,1
3,face3,safe,741,24.899193548387096,0
15,face15,safe,1054,35.416666666666664,0
4,face4,safe,430,14.448924731182794,0
6,face6,safe,1153,38.74327956989247,0
4,face4,safe,540,18.14516129032258,0
3,face3,drowsy,659,22.143817204301072,1
4,face4,safe,815,27.38575268817204,0
2,face2,drowsy,84,2.82258064516129,1
4,face4,safe,170,5.712365591397849,0
5,face5,drowsy,979,32.89650537634409,1
6,face6,safe,231,7.762096774193548,0
2,face2,safe,459,15.423387096774192,0
4,face4,drowsy,2894,97.24462365591395,1
13,face13,safe,1019,34.240591397849464,0
13,face13,safe,1269,42.641129032258064,0
3,face3,safe,811,27.251344086021504,0
5,face5,drowsy,454,15.25537634408602,1
13,face13,drowsy,1209,40.625,1
5,face5,drowsy,104,3.4946236559139785,1
7,face7,drowsy,1674,56.25,1
9,face9,drowsy,684,22.983870967741936,1
15,face15,drowsy,3049,102.45295698924733,1
4,face4,safe,760,25.53763440860215,0
2,face2,safe,139,4.670698924731183,0
6,face6,drowsy,1739,58.43413978494623,1
15,face15,drowsy,1414,47.51344086021505,1
4,face4,safe,660,22.177419354838708,0
6,face6,safe,913,30.678763440860212,0
3,face3,drowsy,2359,79.26747311827957,1
5,face5,safe,694,23.31989247311828,0
15,face15,safe,264,8.870967741935484,0
7,face7,drowsy,2819,94.7244623655914,1
9,face9,drowsy,1134,38.104838709677416,1
2,face2,safe,214,7.190860215053763,0
6,face6,safe,883,29.67069892473118,0
2,face2,safe,114,3.8306451612903225,0
13,face13,safe,419,14.079301075268816,0
5,face5,drowsy,4324,145.29569892473117,1
13,face13,safe,1079,36.25672043010753,0
15,face15,drowsy,2279,76.57930107526882,1
13,face13,drowsy,454,15.25537634408602,1
3,face3,drowsy,3024,101.61290322580643,1
9,face9,drowsy,3774,126.81451612903226,1
2,face2,drowsy,1549,52.049731182795696,1
13,face13,drowsy,289,9.711021505376344,1
4,face4,safe,165,5.544354838709677,0
15,face15,drowsy,3624,121.77419354838707,1
6,face6,safe,773,25.974462365591396,0
3,face3,safe,281,9.442204301075268,0
3,face3,safe,366,12.298387096774192,0
15,face15,safe,1339,44.99327956989247,0
15,face15,drowsy,2809,94.38844086021506,1
15,face15,drowsy,2294,77.08333333333333,1
15,face15,drowsy,1339,44.99327956989247,1
6,face6,drowsy,3654,122.78225806451611,1
7,face7,safe,321,10.786290322580644,0
6,face6,drowsy,84,2.82258064516129,1
5,face5,safe,674,22.647849462365592,0
9,face9,safe,269,9.038978494623656,0
6,face6,drowsy,229,7.694892473118279,1
9,face9,drowsy,2659,89.34811827956989,1
4,face4,safe,395,13.27284946236559,0
9,face9,safe,649,21.80779569892473,0
5,face5,drowsy,2114,71.03494623655914,1
5,face5,drowsy,3924,131.8548387096774,1
3,face3,safe,711,23.891129032258064,0
15,face15,safe,149,5.006720430107527,0
15,face15,safe,349,11.727150537634408,0
4,face4,safe,745,25.033602150537632,0
6,face6,safe,166,5.577956989247311,0
9,face9,safe,399,13.407258064516128,0
4,face4,drowsy,2829,95.06048387096774,1
6,face6,safe,1323,44.45564516129032,0
7,face7,drowsy,3604,121.1021505376344,1
4,face4,drowsy,1469,49.361559139784944,1
9,face9,drowsy,1614,54.233870967741936,1
3,face3,drowsy,3219,108.16532258064515,1
13,face13,safe,94,3.158602150537634,0
13,face13,drowsy,3874,130.17473118279568,1
13,face13,safe,494,16.599462365591396,0
4,face4,safe,210,7.056451612903225,0
4,face4,drowsy,1994,67.00268817204301,1
13,face13,safe,884,29.704301075268816,0
13,face13,drowsy,2904,97.58064516129032,1
15,face15,safe,1329,44.65725806451613,0
2,face2,safe,179,6.014784946236559,0
7,face7,drowsy,1839,61.79435483870967,1
15,face15,drowsy,634,21.303763440860212,1
4,face4,drowsy,4109,138.07123655913978,1
9,face9,safe,889,29.872311827956988,0
15,face15,safe,569,19.119623655913976,0
9,face9,drowsy,3659,122.95026881720428,1
3,face3,drowsy,3979,133.7029569892473,1
4,face4,safe,785,26.37768817204301,0
6,face6,safe,376,12.634408602150536,0
15,face15,safe,749,25.168010752688172,0
7,face7,safe,191,6.418010752688172,0
3,face3,drowsy,4174,140.25537634408602,1
9,face9,safe,284,9.543010752688172,0
6,face6,drowsy,1599,53.729838709677416,1
3,face3,safe,571,19.186827956989248,0
7,face7,drowsy,4381,147.21102150537632,1
4,face4,drowsy,3174,106.6532258064516,1
9,face9,safe,764,25.672043010752688,0
5,face5,safe,659,22.143817204301072,0
13,face13,safe,669,22.47983870967742,0
6,face6,safe,1223,41.09543010752688,0
7,face7,drowsy,3494,117.40591397849462,1
3,face3,drowsy,3179,106.82123655913978,1
15,face15,safe,599,20.12768817204301,0
9,face9,safe,849,28.528225806451612,0
4,face4,drowsy,3834,128.8306451612903,1
4,face4,drowsy,939,31.552419354838708,1
5,face5,drowsy,3609,121.27016129032258,1
3,face3,drowsy,3114,104.63709677419354,1
2,face2,safe,404,13.5752688172043,0
4,face4,safe,590,19.8252688172043,0
7,face7,drowsy,1764,59.274193548387096,1
2,face2,safe,759,25.504032258064516,0
5,face5,safe,124,4.166666666666666,0
5,face5,drowsy,3279,110.18145161290322,1
3,face3,drowsy,634,21.303763440860212,1
6,face6,drowsy,3599,120.93413978494624,1
13,face13,drowsy,2504,84.13978494623656,1
5,face5,drowsy,3359,112.86962365591395,1
6,face6,drowsy,3639,122.2782258064516,1
5,face5,drowsy,2689,90.35618279569891,1
13,face13,safe,439,14.751344086021504,0
9,face9,drowsy,3649,122.61424731182797,1
2,face2,drowsy,1629,54.73790322580645,1
3,face3,safe,166,5.577956989247311,0
7,face7,safe,296,9.946236559139784,0
15,face15,drowsy,2799,94.0524193548387,1
3,face3,drowsy,2989,100.43682795698923,1
6,face6,safe,476,15.994623655913978,0
7,face7,safe,491,16.498655913978492,0
5,face5,drowsy,3129,105.14112903225806,1
7,face7,safe,541,18.178763440860212,0
6,face6,safe,973,32.69489247311828,0
15,face15,drowsy,3764,126.4784946236559,1
3,face3,drowsy,1769,59.442204301075265,1
7,face7,drowsy,1654,55.57795698924731,1
6,face6,safe,723,24.294354838709676,0
9,face9,drowsy,2689,90.35618279569891,1
13,face13,safe,919,30.88037634408602,0
2,face2,drowsy,214,7.190860215053763,1
5,face5,safe,174,5.846774193548387,0
7,face7,safe,671,22.547043010752688,0
2,face2,safe,674,22.647849462365592,0
15,face15,drowsy,2749,92.37231182795698,1
3,face3,safe,501,16.834677419354836,0
4,face4,drowsy,3919,131.68682795698925,1
15,face15,safe,259,8.702956989247312,0
13,face13,safe,369,12.399193548387096,0
5,face5,drowsy,3539,118.91801075268816,1
7,face7,safe,686,23.051075268817204,0
15,face15,drowsy,2169,72.88306451612902,1
15,face15,safe,764,25.672043010752688,0
2,face2,drowsy,604,20.29569892473118,1
3,face3,safe,766,25.739247311827956,0
3,face3,drowsy,404,13.5752688172043,1
2,face2,drowsy,1104,37.096774193548384,1
3,face3,safe,756,25.403225806451612,0
7,face7,drowsy,384,12.903225806451612,1
5,face5,drowsy,2874,96.57258064516128,1
15,face15,safe,1139,38.27284946236559,0
4,face4,drowsy,2284,76.74731182795699,1
2,face2,safe,84,2.82258064516129,0
3,face3,safe,611,20.530913978494624,0
6,face6,drowsy,584,19.623655913978492,1
6,face6,drowsy,764,25.672043010752688,1
13,face13,safe,689,23.151881720430108,0
3,face3,safe,566,19.018817204301076,0
3,face3,safe,186,6.25,0
15,face15,safe,79,2.654569892473118,0
5,face5,drowsy,1224,41.12903225806451,1
9,face9,safe,809,27.184139784946236,0
13,face13,safe,454,15.25537634408602,0
7,face7,safe,431,14.48252688172043,0
9,face9,drowsy,819,27.52016129032258,1
4,face4,drowsy,129,4.334677419354838,1
5,face5,safe,209,7.022849462365591,0
15,face15,safe,94,3.158602150537634,0
6,face6,safe,191,6.418010752688172,0
13,face13,drowsy,3394,114.04569892473118,1
7,face7,drowsy,4456,149.7311827956989,1
7,face7,drowsy,4116,138.30645161290323,1
13,face13,safe,979,32.89650537634409,0
9,face9,safe,694,23.31989247311828,0
9,face9,drowsy,1594,53.56182795698925,1
7,face7,drowsy,3499,117.5739247311828,1
9,face9,drowsy,554,18.61559139784946,1
15,face15,safe,884,29.704301075268816,0
6,face6,safe,783,26.31048387096774,0
2,face2,drowsy,3639,122.2782258064516,1
6,face6,drowsy,154,5.174731182795699,1
13,face13,drowsy,1189,39.95295698924731,1
5,face5,drowsy,4549,152.8561827956989,1
9,face9,safe,519,17.439516129032256,0
4,face4,drowsy,2414,81.11559139784946,1
9,face9,drowsy,3079,103.46102150537634,1
7,face7,drowsy,2569,86.32392473118279,1
2,face2,drowsy,1354,45.497311827956985,1
7,face7,drowsy,3309,111.18951612903226,1
5,face5,drowsy,1274,42.80913978494623,1
4,face4,drowsy,3159,106.14919354838707,1
7,face7,safe,126,4.233870967741935,0
2,face2,drowsy,3739,125.63844086021504,1
4,face4,safe,755,25.369623655913976,0
2,face2,safe,464,15.591397849462364,0
7,face7,drowsy,2289,76.91532258064515,1
15,face15,safe,1059,35.58467741935484,0
5,face5,safe,149,5.006720430107527,0
15,face15,safe,59,1.98252688172043,0
3,face3,drowsy,3314,111.35752688172042,1
6,face6,safe,748,25.134408602150536,0
6,face6,drowsy,1734,58.266129032258064,1
2,face2,drowsy,4044,135.88709677419354,1
3,face3,drowsy,3389,113.877688172043,1
2,face2,drowsy,2984,100.26881720430109,1
9,face9,drowsy,4309,144.79166666666666,1
6,face6,safe,1113,37.399193548387096,0
2,face2,drowsy,2804,94.22043010752688,1
5,face5,drowsy,2809,94.38844086021506,1
2,face2,drowsy,3629,121.94220430107526,1
13,face13,safe,699,23.487903225806452,0
7,face7,safe,171,5.745967741935484,0
6,face6,safe,1143,38.40725806451613,0
4,face4,safe,635,21.337365591397848,0
15,face15,safe,84,2.82258064516129,0
5,face5,drowsy,3079,103.46102150537634,1
3,face3,safe,351,11.794354838709676,0
4,face4,safe,245,8.23252688172043,0
3,face3,drowsy,3564,119.75806451612902,1
15,face15,safe,1029,34.57661290322581,0
2,face2,safe,589,19.791666666666664,0
6,face6,safe,101,3.393817204301075,0
5,face5,safe,409,13.743279569892472,0
5,face5,safe,414,13.911290322580644,0
13,face13,drowsy,2039,68.51478494623656,1
4,face4,drowsy,3354,112.7016129032258,1
5,face5,drowsy,4159,139.7513440860215,1
13,face13,safe,364,12.231182795698924,0
5,face5,drowsy,3309,111.18951612903226,1
15,face15,drowsy,524,17.60752688172043,1
13,face13,safe,254,8.53494623655914,0
9,face9,safe,379,12.73521505376344,0
3,face3,drowsy,204,6.854838709677419,1
4,face4,safe,59,1.98252688172043,0
7,face7,safe,406,13.64247311827957,0
13,face13,drowsy,2729,91.70026881720428,1
5,face5,drowsy,1424,47.84946236559139,1
9,face9,drowsy,2554,85.81989247311827,1
13,face13,drowsy,834,28.024193548387096,1
13,face13,drowsy,2054,69.01881720430107,1
2,face2,safe,954,32.056451612903224,0
9,face9,drowsy,3464,116.39784946236558,1
15,face15,safe,1379,46.33736559139785,0
9,face9,drowsy,934,31.384408602150536,1
2,face2,safe,709,23.823924731182796,0
6,face6,safe,296,9.946236559139784,0
9,face9,drowsy,3259,109.50940860215051,1
4,face4,safe,120,4.032258064516129,0
9,face9,drowsy,479,16.09543010752688,1
6,face6,safe,541,18.178763440860212,0
13,face13,safe,299,10.047043010752688,0
2,face2,safe,484,16.263440860215052,0
9,face9,drowsy,329,11.05510752688172,1
2,face2,safe,204,6.854838709677419,0
4,face4,drowsy,2034,68.34677419354838,1
13,face13,drowsy,1434,48.18548387096774,1
4,face4,drowsy,2874,96.57258064516128,1
4,face4,safe,625,21.001344086021504,0
6,face6,safe,1188,39.91935483870967,0
7,face7,drowsy,2189,73.55510752688171,1
5,face5,safe,304,10.21505376344086,0
7,face7,drowsy,579,19.45564516129032,1
9,face9,drowsy,514,17.271505376344084,1
3,face3,drowsy,2874,96.57258064516128,1
13,face13,safe,239,8.030913978494624,0
